longitude,latitude,objectid,inckey,coldetkey,reportno,status,addrtype,intkey,location,exceptrsncode,exceptrsndesc,severitycode,severitydesc,collisiontype,personcount,pedcount,pedcylcount,vehcount,injuries,fatalities,incdate,incdttm,junctiontype,sdot_colcode,sdot_coldesc,inattentionind,underinfl,weather,roadcond,lightcond,pedrownotgrnt,sdotcolnum,speeding,st_colcode,st_coldesc,seglanekey,crosswalkkey,hitparkedcar,seriousinjuries
-122.320932323804,47.6807761805289,207092,306425,307705,E837345,Matched,Block,,I5 EXPRESS LAKE CITY RP BETWEEN I5 EXPRESS AND SR522, ,,1,Property Damage Only Collision,Other,2,0,0,2,0,0,2018-09-08 00:00:00+00,9/8/2018 3:15:00 AM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Raining,Wet,Dark - Street Lights On,,,True,50.0,Fixed object,0,0,False,0
-122.363392410796,47.7010549646977,207094,306254,307534,3733773,Matched,Intersection,37126.0,6TH AVE NW AND HOLMAN RD NW, ,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,2018-11-01 00:00:00+00,11/1/2018 8:41:00 PM,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,True,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,1.0,Vehicle turning right hits pedestrian,0,522669,False,0
-122.331571729209,47.6008792515124,207095,306424,307704,E837120,Matched,Intersection,30491.0,2ND AVE S AND S WASHINGTON ST, ,,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,2018-09-11 00:00:00+00,9/11/2018 6:55:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Raining,Wet,Dusk,,,,28.0,From opposite direction - one left turn - one straight,0,0,False,0
-122.311881344463,47.6685399956098,207096,306758,308038,3753831,Matched,Intersection,26013.0,15TH AVE NE AND NE 55TH ST, ,,2,Injury Collision,Angles,3,0,0,2,1,0,2018-11-10 00:00:00+00,11/10/2018 10:29:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,10.0,Entering at angle,0,0,False,0
-122.323750053488,47.5991885965181,207097,306251,307531,3811380,Matched,Intersection,30513.0,7TH AVE S AND S JACKSON ST, ,,1,Property Damage Only Collision,Angles,3,0,0,2,0,0,2018-11-03 00:00:00+00,11/3/2018 1:10:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Raining,Wet,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.385458078257,47.5610718519878,207099,306757,308037,3746036,Matched,Intersection,31917.0,42ND AVE SW AND SW ALASKA ST, ,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,2018-11-10 00:00:00+00,11/10/2018 11:03:00 PM,At Intersection (intersection related),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,,False,Overcast,Dry,Dark - Street Lights On,,,,50.0,Fixed object,0,0,False,0
-122.346778555797,47.531935717775,207100,306243,307523,3731767,Matched,Intersection,34167.0,9TH AVE SW AND HIGHLAND PARK WAY SW, ,,2,Injury Collision,Angles,4,0,0,2,1,0,2018-11-03 00:00:00+00,11/3/2018 3:30:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Raining,Wet,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.386767096677,47.5701913636059,207101,306756,308036,3745910,Matched,Intersection,31865.0,CALIFORNIA AVE SW AND SW CHARLESTOWN ST, ,,1,Property Damage Only Collision,Angles,3,0,0,2,0,0,2018-11-09 00:00:00+00,11/9/2018 7:24:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,10.0,Entering at angle,0,0,False,0
-122.338440852075,47.6238793901015,207102,307101,308381,E861112,Matched,Block,,WESTLAKE AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST, ,,1,Property Damage Only Collision,Sideswipe,3,0,0,2,0,0,2018-11-13 00:00:00+00,11/13/2018 5:13:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dusk,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,False,0
-122.299159659816,47.5796734628583,207103,306609,307889,E855659,Matched,Block,,RAINIER AVE S BETWEEN S BAYVIEW ST AND S MCCLELLAN ST, ,,1,Property Damage Only Collision,Parked Car,5,0,0,5,0,0,2018-10-27 00:00:00+00,10/27/2018 4:45:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Raining,Sand/Mud/Dirt,Dark - Street Lights On,,,True,32.0,One parked--one moving,0,0,False,0
-122.347216381599,47.6891124846449,207104,306755,308035,3591225,Matched,Intersection,24273.0,LINDEN AVE N AND N 83RD ST, ,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,2018-11-09 00:00:00+00,11/9/2018 8:30:00 AM,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,,False,Clear or Partly Cloudy,Wet,Daylight,,,,0.0,Vehicle going straight hits pedestrian,0,0,False,0
-122.337349365567,47.5204706504791,207106,306604,307884,E855556,Matched,Block,,OLSON PL SW BETWEEN 2ND AVE SW AND 3RD AVE SW, ,,1,Property Damage Only Collision,Rear Ended,4,0,0,3,0,0,2018-10-25 00:00:00+00,10/25/2018 7:26:00 AM,Mid-Block (but intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",True,False,Raining,Wet,Daylight,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.329588213609,47.5453368960427,207108,306423,307703,E854073,Matched,Intersection,34219.0,4TH AVE S AND S MICHIGAN ST, ,,1,Property Damage Only Collision,Right Turn,2,0,0,2,0,0,2018-10-18 00:00:00+00,10/18/2018 10:39:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,16.0,From same direction - one right turn - one straight,0,0,False,0
-122.335730186116,47.7073763944949,207109,306049,307329,3751217,Matched,Intersection,36358.0,BURKE AVE N AND N NORTHGATE WAY, ,,2,Injury Collision,Angles,2,0,0,2,1,0,2018-10-25 00:00:00+00,10/25/2018 7:14:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Overcast,Dry,Dawn,,,,10.0,Entering at angle,0,0,False,0
-122.314968108307,47.5230421812461,207111,306753,308033,3342930,Matched,Intersection,35126.0,14TH AVE S AND S HENDERSON ST, ,,2,Injury Collision,Right Turn,2,0,0,2,1,0,2018-11-10 00:00:00+00,11/10/2018 1:29:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,16.0,From same direction - one right turn - one straight,0,0,False,0
-122.334056429007,47.7122911452418,207112,306048,307328,3328015,Matched,Intersection,36566.0,MERIDIAN AVE N AND N 115TH ST, ,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,2018-10-08 00:00:00+00,10/8/2018 8:00:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,10.0,Entering at angle,0,0,False,0
-122.295178679838,47.5744557441925,207115,306607,307887,E855657,Matched,Block,,RAINIER AVE S BETWEEN S HANFORD ST AND S BYRON ST, ,,2,Injury Collision,Rear Ended,5,0,0,3,1,0,2018-10-27 00:00:00+00,10/27/2018 12:48:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Overcast,Dry,Other,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.344508824757,47.6880258949495,207116,306751,308031,E857122,Matched,Block,,AURORA AVE N BETWEEN N 81ST ST AND N 82ND ST,NEI,"Not Enough Information, or Insufficient Location Information",1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,2018-11-03 00:00:00+00,11/3/2018 2:25:00 PM,,0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,False,Raining,Wet,Daylight,,,,13.0,From same direction - both going straight - both moving - rear-end,0,0,False,0
-122.342063755176,47.6493199048064,207118,306602,307882,E855549,Matched,Block,,N 35TH ST BETWEEN STONE WAY N AND INTERLAKE AVE N, ,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,2018-10-23 00:00:00+00,10/23/2018 10:42:00 AM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.303396096774,47.5725068989204,207119,306045,307325,3818798,Matched,Block,,23RD AVE S BETWEEN S HINDS ST AND S SPOKANE ST, ,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,2018-10-22 00:00:00+00,10/22/2018 4:00:00 AM,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,True,False,Fog/Smog/Smoke,Wet,Dark - Street Lights On,,,,50.0,Fixed object,0,0,False,0
-122.29859171306,47.6424209895591,207120,307776,309056,E865962,Matched,Block,,LAKE WASHINGTON BLVD E BETWEEN E MILLER ST AND E ROANOKE ST, ,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,2018-10-18 00:00:00+00,10/18/2018 7:41:00 AM,Mid-Block (not related to intersection),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,True,False,Clear or Partly Cloudy,Dry,Dawn,,,,50.0,Fixed object,0,0,False,0
-122.316893014021,47.6631147728926,207121,307423,308703,E863173,Matched,Block,,NE 47TH ST BETWEEN ROOSEVELT WAY NE AND 11TH AVE NE, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-11-11 00:00:00+00,11/11/2018 1:20:00 PM,Driveway Junction,13,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,32.0,One parked--one moving,0,0,True,0
-122.32511606735,47.660775995403,207122,307422,308702,E863172,Matched,Block,,LATONA AVE NE BETWEEN NE 44TH ST AND NE 45TH ST, ,,1,Property Damage Only Collision,Other,2,0,0,2,0,0,2018-11-04 00:00:00+00,11/4/2018 11:45:00 AM,Mid-Block (but intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,23.0,From same direction - all others,0,0,False,0
-122.287545872847,47.5617588516455,207123,307421,308701,E863889,Matched,Block,,RAINIER AVE S BETWEEN S OREGON ST AND S ALASKA ST, ,,2,Injury Collision,Rear Ended,2,0,0,2,1,0,2018-11-06 00:00:00+00,11/6/2018 2:17:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Unknown,Wet,Daylight,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.316751482851,47.6718717950471,207124,307420,308700,E863167,Matched,Block,,NE RAVENNA EB BV BETWEEN ROOSEVELT WAY NE AND 11TH AVE NE, ,,1,Property Damage Only Collision,Rear Ended,3,0,0,3,0,0,2018-11-16 00:00:00+00,11/16/2018 4:20:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",True,False,Clear or Partly Cloudy,Dry,Daylight,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.355164901271,47.5173603810088,207125,307775,309055,E865830,Matched,Intersection,35058.0,DELRIDGE WAY SW AND SW ROXBURY ST, ,,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,2018-10-04 00:00:00+00,10/4/2018 6:19:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Overcast,Dry,Dark - Street Lights On,,,,28.0,From opposite direction - one left turn - one straight,0,0,False,0
-122.313467932969,47.5541019073737,207126,307774,309054,E863400,Matched,Block,,15TH AVE S BETWEEN S BENNETT ST AND S LUCILE ST, ,,1,Property Damage Only Collision,Parked Car,3,0,0,3,0,0,2018-10-17 00:00:00+00,10/17/2018 6:05:00 AM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Fog/Smog/Smoke,Dry,Dark - Street Lights On,,,,20.0,One car leaving parked position,0,0,False,0
-122.35514465491,47.519195670263,207127,307773,309053,E863309,Matched,Intersection,35051.0,16TH AVE SW AND SW CAMBRIDGE ST, ,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,2018-10-19 00:00:00+00,10/19/2018 12:25:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.343260778135,47.6114518575507,207128,307419,308699,E863347,Matched,Block,,1ST AVE BETWEEN VIRGINIA ST AND LENORA ST, ,,1,Property Damage Only Collision,Other,2,0,0,2,0,0,2018-11-07 00:00:00+00,11/7/2018 8:19:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,23.0,From same direction - all others,0,0,False,0
-122.316071346738,47.5613223541118,207129,307418,308698,E863279,Matched,Block,,13TH AVE S BETWEEN S SNOQUALMIE ST AND S ALASKA ST, ,,1,Property Damage Only Collision,Parked Car,8,0,0,2,0,0,2018-11-20 00:00:00+00,11/20/2018 5:35:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,20.0,One car leaving parked position,0,0,False,0
-122.341007435849,47.6297116571697,207130,307417,308697,E862890,Matched,Intersection,28725.0,HIGHLAND DR AND WESTLAKE AVE N, ,,1,Property Damage Only Collision,Left Turn,3,0,0,2,0,0,2018-11-17 00:00:00+00,11/17/2018 12:59:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,28.0,From opposite direction - one left turn - one straight,0,0,False,0
-122.320892139444,47.6511536385461,207131,307772,309052,E863224,Matched,Block,,FUHRMAN AVE E BETWEEN FRANKLIN AVE E AND EASTLAKE AVE E, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-10-19 00:00:00+00,10/19/2018 1:00:00 PM,Mid-Block (not related to intersection),0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,False,Unknown,Unknown,Unknown,,,,32.0,One parked--one moving,0,0,True,0
-122.351675726688,47.5342648437575,207132,304838,306118,3745778,Matched,Intersection,34150.0,13TH AVE SW AND SW HOLDEN ST, ,,2,Injury Collision,Rear Ended,8,0,0,3,3,0,2018-10-08 00:00:00+00,10/8/2018 3:57:00 PM,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Raining,Wet,Daylight,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.272641513976,47.5369499392029,207134,307769,309049,E862068,Matched,Intersection,34471.0,48TH AVE S AND S OTHELLO ST, ,,2,Injury Collision,Angles,2,0,0,2,2,0,2018-09-26 00:00:00+00,9/26/2018 8:10:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,10.0,Entering at angle,0,0,False,0
-122.352233930965,47.5721410154541,207135,304837,306117,3745760,Matched,Intersection,32202.0,13TH AVE SW AND KLICKITAT ER AVE SW, ,,1,Property Damage Only Collision,Right Turn,2,0,0,2,0,0,2018-10-04 00:00:00+00,10/4/2018 4:16:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,16.0,From same direction - one right turn - one straight,0,0,False,0
-122.363525316282,47.6462172132862,207136,307574,308854,3811396,Matched,Block,,5TH AVE W BETWEEN W FULTON ST AND W BARRETT S ST, ,,2,Injury Collision,Parked Car,2,0,0,2,1,0,2018-11-18 00:00:00+00,11/18/2018 3:36:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",True,False,Clear or Partly Cloudy,Dry,Dusk,,,,32.0,One parked--one moving,0,0,False,0
-122.338434334963,47.6246957812307,207137,307399,308679,3732775,Matched,Intersection,589794.0,MERCER NR ST AND WESTLAKE AVE N, ,,2,Injury Collision,Angles,2,0,0,2,1,0,2018-12-01 00:00:00+00,12/1/2018 12:31:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Overcast,Wet,Dark - Street Lights On,,,,10.0,Entering at angle,0,0,False,0
-122.344569406325,47.6628793468945,207138,307242,308522,E861129,Matched,Intersection,25675.0,GREEN LAKE WAY N AND WOODLAND PARK AVE N, ,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,2018-11-10 00:00:00+00,11/10/2018 11:48:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.341327730115,47.7050466906221,207140,304834,306114,E845924,Matched,Block,,N NORTHGATE WAY BETWEEN STONE AVE N AND INTERLAKE AVE N, ,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,2018-10-06 00:00:00+00,10/6/2018 2:36:00 PM,Mid-Block (but intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Clear or Partly Cloudy,Dry,Daylight,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.373383900895,47.5674954750064,207141,307240,308520,E860908,Matched,Block,,WEST SEATTLE BR EB BETWEEN POINT A AND FAUNTLEROY WAY SW, ,,2,Injury Collision,Rear Ended,2,0,0,2,1,0,2018-11-14 00:00:00+00,11/14/2018 9:57:00 AM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",True,False,Raining,Wet,Daylight,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.340668846733,47.6078591836355,207142,307573,308853,3811922,Matched,Block,,WESTERN AVE BETWEEN UNION ST AND PIKE ST, ,,1,Property Damage Only Collision,Parked Car,4,0,0,2,0,0,2018-11-18 00:00:00+00,11/18/2018 5:16:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,20.0,One car leaving parked position,0,0,False,0
-122.356615703899,47.6300042185204,207145,307572,308852,3811233,Matched,Block,,QUEEN ANNE AVE N BETWEEN HIGHLAND DR AND COMSTOCK ST, ,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,2018-11-18 00:00:00+00,11/18/2018 6:00:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,False,0
-122.366596160952,47.5173709876622,207146,304830,306110,E840264,Matched,Block,,SW ROXBURY ST BETWEEN 26TH AVE SW AND 27TH AVE SW, ,,1,Property Damage Only Collision,Rear Ended,3,0,0,3,0,0,2018-08-03 00:00:00+00,8/3/2018 1:47:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",True,False,Clear or Partly Cloudy,Dry,Daylight,,,,13.0,From same direction - both going straight - both moving - rear-end,0,0,False,0
-122.323407653586,47.7131376896544,207147,307571,308851,3751069,Matched,Block,,5TH AVE NE BETWEEN NE 115TH ST AND NE 117TH ST, ,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,2018-11-17 00:00:00+00,11/17/2018 12:41:00 AM,Mid-Block (not related to intersection),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,50.0,Fixed object,0,0,False,0
-122.298498451604,47.6667444653904,207148,307239,308519,E861149,Matched,Block,,27TH AVE NE BETWEEN NE BLAKELEY ST AND NE 53RD ST, ,,1,Property Damage Only Collision,Sideswipe,3,0,0,2,0,0,2018-11-12 00:00:00+00,11/12/2018 3:10:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,12.0,From same direction - both going straight - one stopped - sideswipe,0,0,False,0
-122.340452139106,47.6109639487705,205048,306763,308043,3811251,Matched,Intersection,29581.0,2ND AVE AND STEWART ST, ,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,2018-11-11 00:00:00+00,11/11/2018 9:45:00 PM,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,True,,,1.0,Vehicle turning right hits pedestrian,0,0,False,0
-122.306492243621,47.6672147595807,207149,307570,308850,3809833,Matched,Block,,20TH AVE NE BETWEEN NE 52ND ST AND NE 54TH ST, ,,1,Property Damage Only Collision,Other,4,0,0,2,0,0,2018-11-17 00:00:00+00,11/17/2018 12:39:00 AM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,True,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,23.0,From same direction - all others,0,0,False,0
-122.347208836095,47.6909316893597,207150,307238,308518,E861148,Matched,Block,,LINDEN AVE N BETWEEN N 85TH ST AND N 86TH ST, ,,2,Injury Collision,Sideswipe,2,0,0,2,1,0,2018-11-13 00:00:00+00,11/13/2018 12:28:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,False,0
-122.344612316908,47.6981695965668,207151,304824,306104,E845922,Matched,Block,,AURORA AVE N BETWEEN N 95TH ST AND N 96TH S ST, ,,1,Property Damage Only Collision,Rear Ended,3,0,0,2,0,0,2018-10-05 00:00:00+00,10/5/2018 6:56:00 PM,Mid-Block (but intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Overcast,Wet,Dark - Street Lights On,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.279714247245,47.5269905018082,207154,307569,308849,3811056,Matched,Block,,M L KING JR WR WAY S BETWEEN S THISTLE ST AND S CLOVERDALE ST, ,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,2018-11-17 00:00:00+00,11/17/2018 12:27:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Clear or Partly Cloudy,Dry,Daylight,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.3231131669,47.5958322403513,207156,307777,309057,E865963,Matched,Block,,S DEARBORN ST BETWEEN 7TH AVE S AND 8TH AVE S, ,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,2018-10-18 00:00:00+00,10/18/2018 7:45:00 AM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Clear or Partly Cloudy,Dry,Daylight,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,False,0
-122.294111711678,47.6625491576726,207157,307567,308847,3809851,Matched,Block,,UNION BAY PL NE BETWEEN NE 45TH ST AND 30TH AVE NE, ,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,2018-11-17 00:00:00+00,11/17/2018 6:09:00 PM,Driveway Junction,11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,10.0,Entering at angle,0,0,False,0
-122.302552092309,47.6428016253678,207158,307228,308508,3814459,Matched,Block,,EAST MONTLAKE PL E BETWEEN 24TH AVE E AND E ROANOKE ST, ,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,2018-11-03 00:00:00+00,11/3/2018 6:56:00 PM,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,,False,Raining,Wet,Dark - Street Lights On,,,,50.0,Fixed object,0,0,False,0
-122.32197694678,47.6067146956748,207159,307227,308507,3814462,Matched,Block,,JAMES ST BETWEEN BOREN AVE AND MINOR AVE, ,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,2018-11-03 00:00:00+00,11/3/2018 11:55:00 PM,Mid-Block (but intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Raining,Wet,Dark - Street Lights On,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.286068430241,47.5647618375357,207160,307226,308506,3811054,Matched,Block,,37TH AVE S BETWEEN S ADAMS ST AND S GENESEE ST, ,,1,Property Damage Only Collision,Parked Car,3,0,0,2,0,0,2018-11-02 00:00:00+00,11/2/2018 7:17:00 AM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",True,False,Clear or Partly Cloudy,Dry,Daylight,,,,32.0,One parked--one moving,0,0,True,0
-122.3172279786,47.5983375933154,205001,305911,307191,3812127,Matched,Intersection,30430.0,12TH AVE S AND S KING ST, ,,2,Injury Collision,Left Turn,3,0,0,2,1,0,2018-10-11 00:00:00+00,10/11/2018 3:36:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,28.0,From opposite direction - one left turn - one straight,0,0,False,0
-122.328962557205,47.6008754407167,205002,305910,307190,3811454,Matched,Intersection,30494.0,4TH AVE S AND S WASHINGTON ST, ,,2,Injury Collision,Angles,2,0,0,2,1,0,2018-10-18 00:00:00+00,10/18/2018 7:21:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,10.0,Entering at angle,0,0,False,0
